price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated
580000,4,3.0,3280,11060,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,1,0
550000,3,2.0,1970,4166,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,1,0
265000,3,2.0,1320,8959,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.14399999999999,1740,7316,0,0
446500,3,2.5,2650,7286,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,0,0
404000,3,1.5,2030,8880,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,1,0
267500,3,1.75,1590,11914,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,1,0
335000,3,2.5,2440,7632,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,0,0
576000,3,2.5,1940,9000,0,0,4,7,970,970,1948,0,98117,47.6933,-122.39299999999999,2190,7310,1,0
208633,3,2.5,2040,3810,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,0,0
315000,3,2.25,2200,8750,0,0,4,7,1120,1080,1964,0,98166,47.476000000000006,-122.337,1460,10139,1,0
725000,3,1.75,1920,3300,0,0,4,8,960,960,1913,0,98112,47.6239,-122.29799999999999,1740,4000,1,0
550000,4,2.75,1800,7750,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,1,0
610750,4,2.25,2180,7297,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.05799999999999,2250,9781,0,0
550700,2,1.0,1010,5000,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.29700000000001,1460,5000,0,0
665000,4,2.75,3320,10574,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,1,0
834000,4,2.5,2370,4000,0,2,5,8,1980,390,1928,0,98144,47.601000000000006,-122.294,2440,5750,1,0
305000,4,2.25,1950,7700,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,1,0
487000,3,2.0,2590,14052,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,1,0
548000,2,1.0,1470,3864,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,1,0
268750,4,1.0,800,8775,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,0,0
819900,5,2.75,3150,7119,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.15100000000001,1560,8384,0,0
230000,3,2.0,1450,11204,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.25200000000001,1520,9518,0,0
240000,3,1.75,1510,10248,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.37100000000001,1510,9753,0,0
232000,2,1.0,1240,12092,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,1,1
240500,2,1.0,1240,12092,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,1,1
740000,4,2.0,2050,4400,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,0,0
186375,3,1.0,1000,7636,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,0,0
790000,3,2.25,2370,10289,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,1,0
880000,4,3.5,2800,6750,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,1,1
279000,6,1.75,2240,11180,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,0,0
295000,3,2.0,1810,10530,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,0,0
640000,2,1.0,1070,5000,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,0,0
940000,4,2.0,2490,9525,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.21700000000001,2770,9525,0,0
260000,4,2.5,1960,5238,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,0,0
559900,3,2.75,2930,5569,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,1,0
791500,4,2.0,1510,3500,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.35700000000001,1820,3750,0,0
265000,3,1.75,1420,8250,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,0,0
684000,4,3.5,3040,8414,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.15700000000001,3470,8066,1,0
425000,3,1.75,2500,6840,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,1,0
552250,4,2.5,2580,5823,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,0,0
165000,4,1.0,1000,7134,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,0,0
239900,4,1.0,1000,7134,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,0,0
206600,3,2.0,1390,13464,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.17299999999999,1720,12080,0,0
387000,4,1.75,2500,7690,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,1,0
855000,4,2.75,2270,10460,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.22200000000001,2610,10180,0,0
315000,3,1.0,1900,14400,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,1,0
437500,2,1.0,990,3120,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,1,0
375000,4,1.75,2200,7475,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,1,0
300000,4,2.5,1910,4862,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.03399999999999,2010,5091,0,0
420000,4,1.0,1750,9600,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,0,0
679900,3,2.5,2440,5750,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,1,0
380000,5,2.5,2760,11340,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,0,0
329500,4,2.5,1820,7912,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,0,0
604950,3,2.5,2110,5608,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,1,0
673000,4,2.5,2990,10400,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,17449,0,0
338000,4,3.0,2090,7500,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,1,0
280000,3,2.25,1430,7222,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,0,0
315000,4,2.25,2180,10754,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.34100000000001,1810,6929,1,0
530000,4,2.25,2180,10754,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.34100000000001,1810,6929,1,0
380000,5,3.0,3450,9914,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,0,0
297000,3,2.25,1450,7562,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,0,0
730000,4,2.5,3230,7331,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,0,0
450000,3,1.75,1640,13500,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,1,0
275000,3,3.0,1590,7750,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,1,0
595000,4,2.0,2020,2849,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,0,0
435000,3,1.5,1300,3348,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,0,1
950000,3,3.0,4040,14338,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,1,0
389000,4,2.25,2130,5337,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930,0,0
560000,4,2.25,2550,7800,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,1,0
799000,4,2.25,2510,11585,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,0,0
365500,3,2.0,1410,9600,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,0,0
252350,3,2.0,1650,7352,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350,1,0
403950,4,2.5,2120,13780,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,0,0
385000,4,1.5,2040,10726,0,0,3,7,1380,660,1954,0,98177,47.772,-122.35799999999999,1610,10020,1,0
345000,4,1.0,1550,7620,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,0,0
490000,3,2.75,1980,3128,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.11399999999999,1950,2856,0,0
927000,4,2.75,3300,12090,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.21799999999999,3180,12239,0,0
330000,2,1.0,1220,10000,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,0,0
530000,5,2.25,2720,8800,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800,1,0
378750,3,2.5,2160,3000,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,1,1
269900,4,1.75,1530,8750,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.15700000000001,1390,8750,0,0
557000,3,3.5,1710,2096,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,1,0
352000,2,1.0,940,5000,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500,0,0
322500,4,2.5,1820,6753,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.03200000000001,1820,7107,0,0
650000,3,3.25,1510,2000,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,1,0
450000,3,2.0,1290,1213,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,0,0
278500,3,2.0,1570,5250,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.18799999999999,1570,5250,0,0
364950,4,2.5,1930,6957,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996,0,0
268000,3,2.5,1550,8134,0,0,3,7,1550,0,1991,0,98031,47.403999999999996,-122.191,1550,8134,0,0
577500,3,2.5,2000,7251,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,0,0
339000,4,1.5,2390,7480,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867,0,0
423000,4,2.25,2200,9351,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,1,0
355000,3,2.25,1860,5028,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.98200000000001,2320,5465,0,0
482000,2,1.0,950,3960,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050,0,0
625000,3,1.75,1600,9135,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800,0,0
538000,3,2.5,2250,11632,0,0,3,8,2250,0,1988,0,98056,47.5272,-122.169,2360,11632,0,0
380000,3,2.5,2280,10255,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094,0,0
375000,2,1.0,940,5120,0,0,3,7,940,0,1909,0,98122,47.6073,-122.30799999999999,1300,5120,0,0
245000,3,2.5,1530,8500,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,1850,8140,1,0
397000,4,2.0,1440,7680,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,1460,9660,1,0
365000,3,2.5,2200,4052,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,2310,5082,0,0
328500,4,3.0,2290,8250,0,0,3,9,2290,0,1990,0,98042,47.3739,-122.156,2290,8250,0,0
1000000,4,2.5,2610,3277,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277,1,0
237000,3,2.5,1490,2138,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094,0,0
525000,4,2.5,2450,5280,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.22399999999999,2300,4674,0,0
749000,4,2.5,1710,9627,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131,1,1
843000,3,2.5,3130,8750,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003,0,0
438000,2,2.0,1270,1372,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,1610,3090,0,0
578000,3,1.75,2120,10875,0,2,3,8,1540,580,1977,0,98146,47.504,-122.382,2460,11760,1,0
227950,3,1.5,1670,8230,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910,0,0
196000,3,2.25,2070,11576,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,1890,7519,0,0
641000,2,1.0,1420,5332,0,0,3,8,1070,350,1953,0,98105,47.6694,-122.275,2400,5406,1,0
205000,3,1.0,940,7980,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050,0,0
400000,3,1.75,1920,9102,0,0,3,7,1920,0,1968,0,98072,47.7487,-122.08200000000001,1920,9760,0,0
1030000,3,2.5,3545,9816,0,0,3,10,2610,935,2005,0,98027,47.5534,-122.07799999999999,3630,7704,1,0
505000,3,2.0,1260,5460,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460,0,0
475000,5,2.5,2340,7200,0,0,3,7,1300,1040,1975,0,98034,47.7206,-122.211,1930,7221,1,0
520000,3,2.25,2590,9263,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,9450,1,0
333500,3,1.75,1220,9732,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,1630,10007,0,0
232000,3,1.0,1400,10403,0,0,4,6,1400,0,1976,0,98038,47.361999999999995,-122.029,1230,10209,0,0
691100,3,2.75,2360,16117,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.12100000000001,2120,16117,1,0
811000,3,1.75,1870,9897,0,0,4,8,1870,0,1960,0,98040,47.5505,-122.221,1900,10005,0,0
551000,3,2.5,2830,5802,0,0,3,9,2830,0,2001,0,98028,47.7605,-122.234,2500,5788,0,0
496500,3,2.5,2260,3640,0,0,3,8,2260,0,1994,0,98072,47.7356,-122.15700000000001,2350,3710,0,0
578000,4,2.5,3140,9225,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600,1,0
255000,3,1.75,1240,8659,0,0,5,7,1240,0,1986,0,98042,47.3663,-122.089,1490,8223,0,0
1050000,4,3.5,3450,7832,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.12299999999999,3220,8567,0,0
348000,3,2.25,2570,8491,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,2400,8049,0,0
230000,3,2.0,1510,3413,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777,0,0
359500,4,2.25,2390,11250,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.37100000000001,2480,11250,0,0
330000,3,1.0,980,7000,0,0,3,6,980,0,1953,0,98133,47.7617,-122.35700000000001,1220,7000,0,0
80000,1,0.75,430,5050,0,0,2,4,430,0,1912,0,98014,47.6499,-121.90899999999999,1200,7500,0,0
465000,3,1.75,1480,6360,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,1480,6360,0,0
325000,4,2.5,1850,7324,0,0,3,8,1850,0,1997,0,98042,47.3701,-122.10700000000001,2100,7329,0,0
342500,3,2.5,1810,5192,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200,0,0
290900,2,2.0,1610,17600,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950,0,1
859900,4,2.75,3390,6298,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.06200000000001,3390,7111,0,0
520000,4,2.25,1890,3006,0,0,3,7,1890,0,2003,0,98029,47.5461,-121.99799999999999,1580,3000,0,0
460000,3,2.5,1610,2527,0,2,3,9,1080,530,2005,0,98118,47.5674,-122.29,1610,4173,1,0
438924,3,1.5,1050,4590,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400,1,0
315000,2,1.0,630,6550,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550,0,0
590000,4,2.75,2910,10650,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.18799999999999,2920,10988,1,0
378500,4,1.75,1700,8640,0,0,3,7,850,850,1955,0,98006,47.5772,-122.15299999999999,1620,9000,1,0
328500,3,2.5,1950,8130,0,0,4,9,1950,0,1990,0,98042,47.3875,-122.161,2350,7691,0,0
849950,3,3.0,2990,9773,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.17399999999999,2230,11553,0,0
525000,3,1.5,1350,6000,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012,1,0
295000,4,2.5,2160,7725,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.37799999999999,2060,8250,1,0
207950,2,2.0,890,5000,0,0,3,6,890,0,1917,0,98118,47.5158,-122.264,1860,5000,0,0
699900,4,2.75,2810,7302,0,0,3,9,2810,0,2002,0,98075,47.5985,-121.977,2820,7302,0,0
452000,4,1.5,1580,7350,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350,1,0
370000,3,2.0,1680,5036,0,1,4,7,1680,0,1987,0,98055,47.4734,-122.186,1680,4921,0,0
232000,3,1.75,1300,11230,0,0,5,7,1300,0,1968,0,98042,47.3811,-122.087,1300,10794,0,0
669950,5,2.5,2820,14062,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,1910,10392,1,0
397500,3,2.0,1510,6710,0,0,3,7,1070,440,1972,0,98034,47.7193,-122.21600000000001,1660,6600,1,0
490000,2,2.5,1230,1391,0,0,3,8,870,360,2004,0,98112,47.6192,-122.301,1240,1350,1,0
725000,4,2.0,2110,4140,0,0,3,9,1710,400,1925,2003,98116,47.5836,-122.387,1440,4420,1,1
625000,2,1.5,1490,5750,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025,1,0
437500,3,2.5,2120,4500,0,0,3,7,2120,0,2000,0,98065,47.5322,-121.88,2530,4816,0,0
650000,4,2.5,3180,5438,0,0,3,9,3180,0,2003,0,98065,47.5416,-121.86399999999999,3030,5335,0,0
475000,2,1.0,1490,3825,0,0,3,7,860,630,1929,0,98117,47.6799,-122.381,1460,3825,1,0
342000,3,2.0,1930,11947,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.15100000000001,2200,12825,0,0
280000,3,1.5,1670,11610,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,1930,10200,0,0
240000,2,1.75,1330,7200,0,0,3,7,1330,0,1993,0,98188,47.4467,-122.281,1450,11682,0,0
529000,3,1.0,1210,3328,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333,0,0
442000,3,1.0,1190,5100,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100,1,0
615000,2,1.0,1540,6872,0,0,4,7,820,720,1946,0,98119,47.6454,-122.37299999999999,1420,5538,1,0
585000,4,1.75,2430,7559,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750,1,0
480000,4,2.5,2600,7787,0,0,3,8,2600,0,2005,0,98059,47.4877,-122.139,2830,7787,0,0
290000,4,1.0,1330,8184,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.34700000000001,1220,660,0,0
615000,3,1.75,1900,5000,0,0,5,7,950,950,1951,0,98116,47.5789,-122.39299999999999,1770,5000,1,0
300000,2,1.0,1100,7680,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680,0,0
750000,3,2.5,2400,7745,0,0,3,9,2400,0,2001,0,98033,47.6734,-122.17299999999999,2080,8615,0,0
288000,3,1.0,1190,7560,0,0,5,6,1190,0,1958,0,98058,47.452,-122.177,1190,7560,0,0
190000,2,1.0,630,6000,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,1470,6840,0,1
515000,5,3.0,2530,5105,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.34100000000001,2290,4011,1,0
235000,4,1.5,1690,11054,0,0,4,5,1690,0,1930,0,98055,47.4667,-122.215,1690,9040,0,0
275000,2,1.0,940,5000,0,0,3,6,940,0,1951,0,98126,47.5186,-122.374,940,5000,0,0
727500,2,2.0,1240,9119,0,0,4,7,1240,0,1952,0,98004,47.6221,-122.193,1380,9121,0,0
650000,4,2.5,3040,6587,0,0,3,7,3040,0,2003,0,98053,47.683,-122.039,2740,6587,0,0
365000,4,1.0,1590,7085,0,0,3,6,1590,0,1944,0,98125,47.7315,-122.305,1320,7085,0,0
270500,3,2.5,1780,7848,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848,1,0
200000,2,1.5,1360,1898,0,0,3,7,1360,0,1978,0,98092,47.2852,-122.19,1360,1898,0,0
160000,3,1.5,1010,9600,0,0,4,7,1010,0,1962,0,98198,47.4097,-122.316,1400,9660,0,0
204000,3,1.0,1040,7405,0,0,4,6,1040,0,1971,0,98010,47.3105,-122.021,1580,7405,0,0
358000,3,2.25,1610,6655,0,0,4,7,1610,0,1985,0,98058,47.4296,-122.161,1780,7529,0,0
452000,4,1.75,1570,8268,0,0,3,7,1570,0,1979,0,98011,47.7373,-122.197,1870,8190,0,0
595000,2,2.0,1510,4000,0,0,4,7,1010,500,1900,0,98103,47.6582,-122.345,1920,4000,1,0
249000,3,2.0,1360,6082,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987,0,0
346900,4,2.5,1970,5106,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109,0,0
280000,4,2.5,1560,4350,0,0,3,7,1560,0,2003,0,98056,47.5025,-122.186,1560,4350,0,0
318888,4,1.75,2320,12000,0,0,4,8,2270,50,1973,0,98032,47.3644,-122.28,2120,9880,1,0
375000,3,2.25,2120,18500,0,0,4,8,2120,0,1983,0,98031,47.3914,-122.169,2120,14479,0,0
782000,4,2.5,2380,9614,0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770,0,0
315000,4,2.75,2300,18360,0,0,4,7,1560,740,1979,0,98058,47.4518,-122.16,1870,9588,1,0
215000,2,1.0,1320,8865,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490,0,0
705000,3,1.75,2180,10221,0,2,4,7,1140,1040,1946,0,98040,47.5885,-122.24799999999999,2180,8535,1,0
451000,3,1.75,1790,9813,0,0,3,7,1790,0,1949,0,98155,47.748999999999995,-122.305,1520,10125,0,0
261000,2,1.0,750,8125,0,0,4,6,750,0,1943,0,98055,47.4727,-122.198,1340,8750,0,0
396000,3,1.5,1300,8280,0,0,5,7,1300,0,1956,0,98028,47.7403,-122.256,1570,8692,0,0
238000,4,1.0,1400,7242,0,0,3,7,1400,0,1959,0,98188,47.4339,-122.291,1310,7314,0,0
750000,6,1.75,2750,9563,0,0,4,8,2750,0,1973,0,98052,47.6368,-122.09700000000001,2040,9563,0,0
331500,4,2.5,2050,10271,0,0,3,7,2050,0,1998,0,98042,47.3628,-122.075,2050,8103,0,0
880000,3,2.5,2870,5163,0,0,3,9,2870,0,2014,0,98103,47.6935,-122.352,1630,7995,0,0
638700,3,1.75,2080,9162,0,0,3,7,1370,710,1960,0,98005,47.5846,-122.16799999999999,1870,8944,1,0
435000,3,2.5,1840,5680,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.02600000000001,1600,4697,0,0
260000,3,1.0,1180,5350,0,0,4,6,1180,0,1959,0,98178,47.505,-122.259,1490,5350,0,0
671500,5,2.75,2160,4000,0,0,5,7,1530,630,1927,0,98105,47.667,-122.289,2040,4000,1,0
610000,3,1.0,1180,3400,0,0,3,8,1180,0,1907,0,98109,47.6376,-122.353,1440,3400,0,0
338900,4,2.5,1830,5612,0,0,3,7,1830,0,2003,0,98038,47.3572,-122.015,1830,5998,0,0
720000,4,4.0,3200,7708,0,0,3,10,3200,0,2004,0,98075,47.5816,-121.97,3480,7944,0,0
442000,5,3.0,2560,5445,0,0,4,7,1760,800,1927,0,98108,47.5502,-122.311,1080,5445,1,0
650000,5,2.75,2550,5040,0,0,5,8,2550,0,1902,0,98122,47.6136,-122.29899999999999,1590,3840,0,0
263500,3,1.75,1330,9917,0,0,3,7,1040,290,1981,0,98058,47.4478,-122.161,1330,9081,1,0
266000,3,2.5,1805,3402,0,0,3,7,1805,0,2009,0,98002,47.3521,-122.212,2095,3402,0,0
530000,4,2.5,2320,5493,0,0,3,8,2320,0,2004,0,98028,47.7727,-122.229,2450,5471,0,0
180000,3,1.0,1384,8960,0,0,4,6,1384,0,1965,0,98023,47.3062,-122.37100000000001,1000,8470,0,0
619000,3,2.5,2720,6439,0,0,3,9,2720,0,2005,0,98065,47.5422,-121.86,3180,7320,0,0
264000,3,1.5,1820,10608,0,0,4,7,1820,0,1962,0,98003,47.3366,-122.306,1380,8976,0,0
730000,2,2.25,2130,4920,0,4,4,7,1530,600,1941,0,98116,47.573,-122.40899999999999,2130,4920,1,0
439000,4,2.25,2060,10070,0,0,3,7,2060,0,1975,0,98034,47.7258,-122.177,2060,8155,0,0
268500,4,1.75,1420,7500,0,0,4,7,1080,340,1981,0,98031,47.4025,-122.176,1500,7260,1,0
330000,3,1.75,1510,15744,0,0,3,7,1510,0,1985,0,98045,47.476000000000006,-121.755,1470,15744,0,0
640000,3,2.5,2160,4000,0,0,3,8,1960,200,1903,2013,98122,47.6045,-122.307,2160,5120,1,1
900000,3,2.5,3180,12600,0,0,4,11,3180,0,1978,0,98074,47.6366,-122.05799999999999,3030,12835,0,0
370000,3,2.25,2110,13300,0,0,4,8,2110,0,1985,0,98038,47.3725,-122.06,2470,14000,0,0
685000,3,2.0,2060,2900,0,0,5,8,1330,730,1931,0,98144,47.5897,-122.292,1910,3900,1,0
290000,3,2.5,1610,2937,0,0,3,8,1610,0,2006,0,98055,47.4489,-122.18799999999999,1610,3049,0,0
296000,4,2.5,1780,3600,0,0,3,7,1780,0,2006,0,98038,47.3665,-122.01700000000001,2020,3802,0,0
360000,4,2.5,1840,9611,0,0,3,7,1840,0,1996,0,98178,47.4964,-122.251,1830,8505,0,0
240500,3,1.75,1460,10584,0,0,3,7,990,470,1997,0,98168,47.492,-122.31700000000001,1220,12012,1,0
372500,2,2.5,1400,2958,0,0,3,8,1400,0,2007,0,98126,47.5496,-122.37299999999999,1540,2385,0,0
595000,3,2.5,3370,14402,0,2,3,9,3370,0,2004,0,98045,47.5008,-121.77600000000001,3330,9691,0,0
515000,4,3.0,3590,8249,0,0,3,9,3590,0,1997,0,98023,47.2846,-122.34100000000001,2860,7995,0,0
507000,2,1.75,1670,6460,0,0,3,8,1670,0,2004,0,98053,47.7123,-122.027,2170,6254,0,0
185000,3,1.75,1430,10816,0,0,3,7,1430,0,1994,0,98010,47.3122,-121.99600000000001,1560,10816,0,0
460000,3,1.75,1440,7070,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210,0,0
435500,3,2.25,1450,4789,0,0,3,7,1450,0,1985,0,98029,47.5665,-122.01799999999999,1560,4490,0,0
531000,2,3.0,1270,1175,0,0,3,8,1110,160,2000,0,98103,47.6634,-122.34,1290,1800,1,0
443500,2,1.0,940,6804,0,0,3,7,940,0,1949,0,98177,47.7047,-122.37299999999999,1150,6930,0,0
223000,3,2.0,1670,6824,0,0,3,7,1300,370,1990,0,98042,47.3666,-122.084,1660,7586,1,0
340000,2,2.5,1100,1760,0,0,3,7,1100,0,1997,0,98103,47.6972,-122.35,1200,1415,0,0
650000,3,2.0,1870,3388,0,0,4,8,1230,640,1925,0,98199,47.6372,-122.395,1780,4050,1,0
533600,3,2.5,1930,5080,0,0,4,8,1930,0,1990,0,98029,47.5694,-122.001,2190,5085,0,0
